ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11577274,JC128877,1/13/2019 18:30,0000X W TERMINAL ST,810,THEFT,OVER $500,AIRPORT BUILDING NON-TERMINAL - SECURE AREA,FALSE,FALSE,1651,16,41,76,6,,,2019,1/26/2019 16:10,,,
11575291,JC127032,1/23/2019 13:42,001XX W ROOSEVELT RD,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,123,1,25,32,6,,,2019,1/30/2019 16:14,,,
11572685,JC123958,1/20/2019 21:00,001XX W IDA B WELLS DR,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,121,1,4,32,6,,,2019,1/27/2019 16:09,,,
11573349,JC124122,1/20/2019 0:40,033XX N HALSTED ST,870,THEFT,POCKET-PICKING,BAR OR TAVERN,FALSE,FALSE,1924,19,44,6,6,,,2019,1/27/2019 16:09,,,
11576331,JC128097,1/21/2019 14:27,030XX N SEMINARY AVE,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1933,19,44,6,6,,,2019,1/28/2019 16:14,,,
11574293,JC125096,1/21/2019 0:55,040XX N CAMPBELL AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1911,19,47,5,6,,,2019,1/28/2019 16:14,,,
11576350,JC128048,1/23/2019 10:41,002XX W GOETHE ST,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1821,18,2,8,6,,,2019,1/30/2019 16:14,,,
11580751,JC133261,1/22/2019 17:00,008XX N Michigan Ave,810,THEFT,OVER $500,DEPARTMENT STORE,FALSE,FALSE,1833,18,2,8,6,,,2019,1/30/2019 16:14,,,
11576337,JC127603,1/23/2019 17:35,014XX N MILWAUKEE AVE,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1424,14,1,24,6,,,2019,1/30/2019 16:14,,,
11577282,JC129399,1/24/2019 20:00,006XX S STATE ST,810,THEFT,OVER $500,COLLEGE/UNIVERSITY GROUNDS,FALSE,FALSE,123,1,4,32,6,,,2019,1/31/2019 16:11,,,
11581376,JC134520,1/16/2019 19:00,030XX N HALSTED ST,810,THEFT,OVER $500,MEDICAL/DENTAL OFFICE,FALSE,FALSE,1933,19,44,6,6,,,2019,1/31/2019 16:11,,,
11578877,JC131727,1/25/2019 16:05,021XX W DICKENS AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1432,14,32,22,6,,,2019,2/1/2019 16:19,,,
11579778,JC132797,1/26/2019 12:00,002XX W 87TH ST,810,THEFT,OVER $500,MOVIE HOUSE/THEATER,FALSE,FALSE,622,6,21,44,6,,,2019,2/2/2019 16:07,,,
11585720,JC140021,1/17/2019 18:10,006XX W WEBSTER AVE,810,THEFT,OVER $500,OTHER COMMERCIAL TRANSPORTATION,FALSE,FALSE,1812,18,43,7,6,,,2019,2/5/2019 16:17,,,
11586835,JC140955,1/25/2019 15:00,020XX W CHURCHILL ST,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1434,14,32,22,6,,,2019,2/6/2019 16:11,,,
11586828,JC140952,1/26/2019 0:00,016XX W FARWELL AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,2431,24,49,1,6,,,2019,2/6/2019 16:11,,,
11582040,JC135419,1/31/2019 13:15,054XX S ARCHER AVE,860,THEFT,RETAIL THEFT,MEDICAL/DENTAL OFFICE,FALSE,FALSE,814,8,14,56,6,,,2019,2/7/2019 16:13,,,
11582041,JC135657,1/31/2019 2:00,015XX W PRATT BLVD,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2432,24,49,1,6,,,2019,2/7/2019 16:13,,,
11592822,JC148556,1/19/2019 13:50,011XX S DELANO CT W,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,123,1,25,32,6,,,2019,2/12/2019 16:09,,,
11605781,JC164166,1/24/2019 15:18,048XX N TROY ST,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1713,17,33,14,6,,,2019,2/25/2019 16:30,,,
11611552,JC171156,1/20/2019 9:00,004XX W DIVISION ST,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1823,18,27,8,6,,,2019,3/3/2019 16:04,,,
11629422,JC192697,1/17/2019 16:30,003XX E OHIO ST,810,THEFT,OVER $500,OTHER,FALSE,FALSE,1834,18,42,8,6,,,2019,3/21/2019 16:15,,,
11705254,JC285087,1/14/2019 12:25,079XX S PULASKI RD,890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,834,8,18,70,6,1151099,1851704,2019,6/30/2019 15:56,41.74895762,-87.721894,"(41.748957622, -87.721894004)"
11709777,JC290782,1/1/2019 18:19,075XX N MILWAUKEE AVE,890,THEFT,FROM BUILDING,SMALL RETAIL STORE,FALSE,FALSE,1611,16,41,9,6,1127282,1949687,2019,6/30/2019 15:56,42.01826882,-87.80696833,"(42.018268824, -87.806968326)"
11711870,JC293127,1/22/2019 18:36,027XX W 35TH PL,810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,911,9,12,58,6,1158661,1881003,2019,6/30/2019 15:56,41.82920732,-87.69338458,"(41.829207323, -87.693384579)"
11607400,JC166331,1/26/2019 0:00,023XX E 93RD ST,820,THEFT,$500 AND UNDER,HOSPITAL BUILDING/GROUNDS,TRUE,FALSE,413,4,7,48,6,1193360,1843756,2019,6/7/2019 15:58,41.72621915,-87.56729444,"(41.726219145, -87.567294437)"
11553828,JC101377,1/2/2019 4:30,108XX S UNION AVE,810,THEFT,OVER $500,RESIDENCE,TRUE,FALSE,2233,22,34,49,6,1173570,1832981,2019,6/18/2019 16:07,41.69711139,-87.64010412,"(41.697111393, -87.640104121)"
11568806,JC119057,1/16/2019 13:09,0000X S DEARBORN ST,330,ROBBERY,AGGRAVATED,BANK,TRUE,FALSE,112,1,42,32,3,1175945,1900240,2019,6/20/2019 16:14,41.88162419,-87.62939191,"(41.881624191, -87.629391908)"
11582138,JC135513,1/31/2019 15:47,013XX S MICHIGAN AVE,330,ROBBERY,AGGRAVATED,BANK,TRUE,FALSE,131,1,3,33,3,1177438,1894172,2019,6/20/2019 16:14,41.86493951,-87.62409383,"(41.864939509, -87.624093834)"
11581828,JC103694,1/3/2019 17:00,076XX S MARYLAND AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,624,6,8,69,6,1183224,1854582,2019,6/30/2019 15:56,41.7561684,-87.60408692,"(41.756168402, -87.604086924)"
11738896,JC321695,1/25/2019 22:00,100XX W OHARE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,FALSE,FALSE,1651,16,41,76,7,1100658,1934241,2019,7/3/2019 16:05,41.97629041,-87.90522722,"(41.976290414, -87.905227221)"
11738897,JC321569,1/15/2019 22:00,100XX W OHARE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,FALSE,FALSE,1651,16,41,76,7,1100658,1934241,2019,7/3/2019 16:05,41.97629041,-87.90522722,"(41.976290414, -87.905227221)"
11716855,JC299128,1/21/2019 10:00,063XX S WENTWORTH AVE,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,312,3,20,69,6,1176055,1862832,2019,6/30/2019 15:56,41.77897109,-87.63011241,"(41.778971085, -87.630112414)"
11718021,JC300596,1/1/2019 0:00,102XX W ZEMKE RD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1654,16,41,76,7,1106955,1941060,2019,6/30/2019 15:56,41.99491395,-87.88193767,"(41.994913946, -87.881937669)"
11719211,JC302269,1/1/2019 9:00,044XX S OAKENWALD AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,222,2,4,39,6,1185415,1875716,2019,6/30/2019 15:56,41.81411062,-87.59539275,"(41.814110618, -87.595392747)"
11721268,JC304618,1/15/2019 17:40,039XX W 79TH ST,820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,834,8,18,70,6,1151370,1851889,2019,6/30/2019 15:56,41.74946001,-87.72089612,"(41.749460005, -87.72089612)"
11723842,JC300592,1/15/2019 0:00,102XX W ZEMKE RD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1654,16,41,76,7,1106955,1941060,2019,6/30/2019 15:56,41.99491395,-87.88193767,"(41.994913946, -87.881937669)"
11723841,JC300604,1/1/2019 0:00,102XX W ZEMKE RD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1654,16,41,76,7,1106955,1941060,2019,6/30/2019 15:56,41.99491395,-87.88193767,"(41.994913946, -87.881937669)"
11727353,JC312030,1/15/2019 15:00,059XX S WOLCOTT AVE,610,BURGLARY,FORCIBLE ENTRY,OTHER,FALSE,FALSE,714,7,15,67,5,1164705,1865276,2019,6/30/2019 15:56,41.7859249,-87.67165358,"(41.785924904, -87.671653582)"
11733532,JC318107,1/12/2019 14:00,012XX W 74TH PL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT/LAND,FALSE,FALSE,734,7,17,67,7,1169283,1855379,2019,6/30/2019 15:56,41.7586684,-87.65515455,"(41.758668397, -87.655154554)"
11743852,JC331861,1/11/2019 16:00,022XX N NATCHEZ AVE,610,BURGLARY,FORCIBLE ENTRY,OTHER,FALSE,FALSE,2512,25,29,19,5,1132713,1914278,2019,7/19/2019 16:09,41.92100967,-87.7878125,"(41.921009668, -87.787812502)"
11741217,JC328737,1/5/2019 15:00,023XX N MC VICKER AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,2512,25,36,19,6,1135680,1914934,2019,7/3/2019 16:05,41.9227575,-87.77689524,"(41.922757498, -87.776895241)"
11741808,JC324163,2/1/2019 0:00,001XX N CANAL ST,890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,121,1,42,28,6,1173108,1900956,2019,7/3/2019 16:05,41.88365232,-87.63978794,"(41.883652324, -87.639787936)"
11750514,JC340085,1/1/2019 9:00,041XX N RAVENSWOOD AVE,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1912,19,47,6,6,1163627,1927436,2019,7/19/2019 16:09,41.95652014,-87.67385507,"(41.956520137, -87.673855074)"
11767294,JC359714,1/11/2019 6:00,041XX S ALBANY AVE,810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,921,9,15,58,6,1156361,1877198,2019,7/25/2019 16:04,41.81881263,-87.70192584,"(41.81881263, -87.701925836)"
11768030,JC361085,1/9/2019 12:00,0000X W 47TH ST,890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,224,2,3,38,6,1176840,1873862,2019,7/26/2019 16:01,41.80922084,-87.62690226,"(41.809220836, -87.626902264)"
11577942,JC130530,1/26/2019 2:30,002XX W GRAND AVE,820,THEFT,$500 AND UNDER,ATM (AUTOMATIC TELLER MACHINE),TRUE,FALSE,1831,18,42,8,6,1174477,1903856,2019,7/27/2019 16:05,41.89157962,-87.6346742,"(41.891579621, -87.634674198)"
11571834,JC122930,1/19/2019 18:40,016XX W LAKE ST,810,THEFT,OVER $500,CTA TRAIN,TRUE,FALSE,1224,12,27,28,6,1165537,1901501,2019,8/5/2019 16:10,41.88531238,-87.66757363,"(41.885312381, -87.667573631)"
11780051,JC375537,1/1/2019 0:01,057XX W RACE AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1512,15,29,25,6,1137982,1903041,2019,8/7/2019 15:58,41.89008038,-87.76872444,"(41.890080382, -87.768724437)"
11750560,JC340009,1/7/2019 10:00,0000X W RANDOLPH ST,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,111,1,42,32,6,1176102,1901284,2019,8/11/2019 16:00,41.88448545,-87.62878394,"(41.884485451, -87.628783943)"
11789891,JC387290,1/13/2019 19:57,084XX S SOUTH CHICAGO AVE,810,THEFT,OVER $500,OTHER,FALSE,FALSE,412,4,8,45,6,1192338,1849101,2019,8/14/2019 16:09,41.74091122,-87.57086459,"(41.740911217, -87.570864592)"
11572349,JC121956,1/18/2019 17:30,097XX S COMMERCIAL AVE,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,CONVENIENCE STORE,FALSE,FALSE,431,4,10,51,3,1197826,1841043,2019,8/17/2019 15:57,41.71866422,-87.55102577,"(41.718664218, -87.551025769)"
11797529,JC396458,1/22/2019 11:00,112XX S HOMAN AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,2211,22,19,74,6,1155702,1829915,2019,8/21/2019 16:18,41.68907373,-87.70560885,"(41.689073731, -87.705608846)"
11799551,JC398975,1/12/2019 0:01,009XX N CAMPBELL AVE,810,THEFT,OVER $500,OTHER,FALSE,FALSE,1211,12,26,24,6,1159562,1906382,2019,9/4/2019 16:07,41.89883137,-87.68938039,"(41.898831373, -87.689380385)"
11802048,JC401663,1/16/2019 15:24,007XX N MICHIGAN AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,1834,18,42,8,6,1177303,1905177,2019,8/24/2019 15:56,41.8951409,-87.62425563,"(41.895140898, -87.624255632)"
11811816,JC413329,1/29/2019 9:00,100XX W OHARE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,FALSE,FALSE,1651,16,41,76,7,1100658,1934241,2019,9/4/2019 16:07,41.97629041,-87.90522722,"(41.976290414, -87.905227221)"
11811887,JC413497,1/1/2019 14:00,019XX N CALIFORNIA AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1421,14,1,22,6,1157395,1912743,2019,9/4/2019 16:07,41.91633084,-87.69716642,"(41.916330844, -87.697166418)"
11829573,JC434542,1/5/2019 22:00,010XX E 87TH ST,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,412,4,8,44,6,1184800,1847514,2019,9/18/2019 16:13,41.73673627,-87.59853248,"(41.736736273, -87.598532484)"
11833642,JC439588,1/1/2019 12:00,0000X E 119TH ST,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,532,5,9,53,6,1178628,1826072,2019,9/22/2019 15:53,41.67803888,-87.62179365,"(41.678038882, -87.621793646)"
11585105,JC103131,1/3/2019 11:50,001XX N LARAMIE AVE,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,1532,15,28,25,6,1141698,1900312,2019,9/22/2019 15:53,41.88252376,-87.75514494,"(41.882523763, -87.755144938)"
11840723,JC445229,1/1/2019 9:00,059XX N RIDGE AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,2013,20,48,77,6,1164705,1939438,2019,9/28/2019 15:53,41.98943123,-87.6695502,"(41.989431234, -87.669550197)"
11602565,JC128412,1/24/2019 14:45,040XX W VAN BUREN ST,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1132,11,28,26,6,1149627,1897720,2019,9/28/2019 15:53,41.87526074,-87.72609655,"(41.875260744, -87.726096551)"
11846763,JC455523,1/30/2019 0:00,100XX W OHARE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,AIRPORT PARKING LOT,FALSE,FALSE,1651,16,41,76,7,1100658,1934241,2019,10/4/2019 15:59,41.97629041,-87.90522722,"(41.976290414, -87.905227221)"
11857593,JC468729,1/1/2019 0:01,011XX N KEDZIE AVE,810,THEFT,OVER $500,OTHER,FALSE,FALSE,1121,11,26,23,6,1154827,1907315,2019,10/16/2019 16:05,41.90148782,-87.70674686,"(41.901487821, -87.706746857)"
11862690,JC475025,1/10/2019 14:00,0000X W 95TH ST,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,634,6,21,49,6,1177513,1841973,2019,10/19/2019 15:57,41.72169869,-87.62539649,"(41.721698686, -87.625396491)"
11862933,JC475072,1/1/2019 9:00,098XX S MERRION AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,431,4,7,51,6,1192741,1840038,2019,10/19/2019 15:57,41.71603168,-87.56968265,"(41.716031684, -87.569682652)"
11619560,JC129347,1/25/2019 10:45,070XX S CHAPPEL AVE,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,331,3,5,43,6,1191100,1858528,2019,10/24/2019 15:57,41.76680972,-87.57509604,"(41.766809722, -87.575096041)"
11950374,JD114295,2/1/2019 0:00,046XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,221,2,4,39,6,1182371,1874520,2019,1/16/2020 15:46,41.81089989,-87.60659539,"(41.81089989, -87.606595385)"
11892043,JC511214,1/1/2019 7:00,013XX E 50TH ST,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,222,2,4,39,6,1185685,1872108,2019,11/19/2019 15:53,41.80420364,-87.59451615,"(41.804203642, -87.594516149)"
11571812,JC122898,1/16/2019 14:00,038XX N BROADWAY,890,THEFT,FROM BUILDING,MEDICAL/DENTAL OFFICE,TRUE,FALSE,1925,19,46,6,6,1170233,1925718,2019,11/29/2019 15:46,41.95166382,-87.64962019,"(41.951663818, -87.649620191)"
11904481,JC526203,1/9/2019 8:00,111XX S MICHIGAN AVE,810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,531,5,9,49,6,1178795,1830927,2019,11/30/2019 15:48,41.69135793,-87.62103544,"(41.691357929, -87.621035441)"
11913797,JC536764,1/1/2019 8:00,014XX W 71ST ST,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,734,7,6,67,6,1168083,1857667,2019,12/11/2019 15:55,41.76497285,-87.65948679,"(41.764972847, -87.659486786)"
11579814,JC132938,1/28/2019 19:14,026XX W WABANSIA AVE,325,ROBBERY,VEHICULAR HIJACKING,STREET,TRUE,FALSE,1421,14,1,24,3,1158312,1911200,2019,1/3/2020 15:56,41.91207802,-87.69383966,"(41.912078017, -87.693839661)"
11938372,JD100425,1/31/2019 22:30,012XX W MORSE AVE,870,THEFT,POCKET-PICKING,SIDEWALK,FALSE,FALSE,2431,24,49,1,6,1166565,1946207,2019,1/3/2020 15:56,42.00796575,-87.6625138,"(42.007965747, -87.662513796)"
11938667,JD100721,1/27/2019 13:46,0000X N STATE ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,112,1,42,32,6,1176364,1900524,2019,1/4/2020 15:44,41.88239406,-87.6278448,"(41.882394062, -87.627844798)"
11938955,JD101094,1/31/2019 20:30,021XX W 50TH PL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,931,9,15,61,7,1162949,1871158,2019,1/5/2020 15:47,41.80210276,-87.67792753,"(41.802102763, -87.677927532)"
11562838,XX112089,1/10/2019 18:00,015XX N CLYBOURN AVE,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1822,18,27,8,6,1171167,1910123,2019,1/12/2020 15:47,41.90884995,-87.64664598,"(41.908849952, -87.646645976)"
11882131,JC498224,1/4/2019 13:10,065XX N NEWGARD AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,2432,24,49,1,6,,,2019,11/5/2019 15:59,,,
11878985,JC494834,1/1/2019 0:00,067XX W GRAND AVE,810,THEFT,OVER $500,OTHER,FALSE,FALSE,2512,25,36,18,6,1131156,1915217,2019,11/6/2019 15:54,41.92361344,-87.79351167,"(41.923613437, -87.793511665)"
11955048,JD120087,1/29/2019 12:00,046XX N PAULINA ST,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1912,19,47,3,6,1164394,1930803,2019,1/22/2020 15:50,41.9657431,-87.6709397,"(41.965743099, -87.670939701)"
11969963,JD137842,1/30/2019 17:29,007XX N MICHIGAN AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1833,18,2,8,6,1177293,1905627,2019,2/6/2020 15:54,41.89637595,-87.6242787,"(41.896375946, -87.6242787)"
11969578,JD137297,1/26/2019 12:00,007XX W 117TH PL,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,524,5,34,53,5,1173397,1827021,2019,2/5/2020 15:52,41.68076004,-87.64091295,"(41.680760039, -87.640912952)"
11968763,JD136487,1/1/2019 0:00,020XX N KOSTNER AVE,810,THEFT,OVER $500,APARTMENT,FALSE,TRUE,2522,25,35,20,6,1146722,1913364,2019,2/5/2020 15:52,41.91824548,-87.736363,"(41.918245482, -87.736363)"
11979632,JD149748,1/30/2019 12:00,082XX S RIDGELAND AVE,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,414,4,8,45,6,1189364,1850595,2019,2/15/2020 15:46,41.74508269,-87.5817131,"(41.745082686, -87.581713097)"
11983832,JD154977,1/17/2019 15:43,070XX W ALTGELD ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,TRUE,2512,25,36,18,6,1129044,1915842,2019,2/20/2020 15:47,41.92536474,-87.80125786,"(41.925364737, -87.801257858)"
11987033,JD158882,1/31/2019 23:00,010XX S MONITOR AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1513,15,29,25,6,1137534,1895217,2019,2/23/2020 15:46,41.86861836,-87.77055814,"(41.868618359, -87.770558136)"
11554462,JC102294,1/2/2019 17:00,028XX N CLARK ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1934,19,44,6,6,1171353,1919218,2019,1/10/2019 15:16,41.93380298,-87.6456948,"(41.933802981, -87.645694795)"
11557768,JC106196,1/5/2019 20:00,005XX W 126TH ST,810,THEFT,OVER $500,RESIDENCE,TRUE,TRUE,523,5,9,53,6,1174821,1821345,2019,1/18/2019 9:37,41.66515266,-87.63586858,"(41.665152656, -87.63586858)"
11558785,JC107364,1/6/2019 21:50,032XX N CLARK ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1924,19,44,6,6,1169791,1921756,2019,1/18/2019 9:37,41.9408016,-87.65136085,"(41.940801598, -87.651360846)"
11561617,JC110673,1/9/2019 13:20,034XX W 79TH ST,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,TRUE,835,8,18,70,6,1155002,1852034,2019,1/18/2019 9:37,41.7497862,-87.70758298,"(41.749786196, -87.707582984)"
11562920,JC112120,1/10/2019 11:45,013XX W 82ND ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,613,6,21,71,5,1168873,1850391,2019,1/18/2019 9:37,41.74498951,-87.65680092,"(41.744989508, -87.65680092)"
11568069,JC118307,1/15/2019 18:00,101XX S RHODES AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,511,5,9,49,3,1181699,1837847,2019,1/23/2019 11:26,41.71028094,-87.61019096,"(41.71028094, -87.610190957)"
11569641,JC120034,1/10/2019 1:00,006XX N MAYFIELD AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1511,15,29,25,6,1137029,1903851,2019,1/23/2019 11:26,41.89232028,-87.77220489,"(41.89232028, -87.772204888)"
11570548,JC121188,1/16/2019 9:45,015XX W 87TH ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,2221,22,21,71,6,1167273,1847028,2019,1/23/2019 16:13,41.73579532,-87.66275959,"(41.73579532, -87.66275959)"
11573205,JC124466,1/17/2019 13:00,041XX W 76TH ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,833,8,18,65,6,1150219,1853915,2019,1/24/2019 16:19,41.7550421,-87.72506142,"(41.755042102, -87.725061421)"
11573244,JC124678,1/21/2019 2:30,031XX S PULASKI RD,810,THEFT,OVER $500,STREET,FALSE,FALSE,1031,10,22,30,6,1150206,1883573,2019,1/28/2019 16:14,41.83642839,-87.72433908,"(41.836428389, -87.72433908)"
11574337,JC125813,1/22/2019 16:00,067XX S PAXTON AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,331,3,5,43,3,1192040,1860612,2019,1/29/2019 16:19,41.77250559,-87.57158298,"(41.772505586, -87.57158298)"
11578499,JC131257,1/27/2019 9:00,044XX N WHIPPLE ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1724,17,33,14,6,1155252,1929263,2019,2/3/2019 16:01,41.96170627,-87.70459459,"(41.961706266, -87.704594586)"
11578582,JC131380,1/27/2019 2:00,022XX S HAMLIN AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1013,10,22,30,6,1151391,1888828,2019,2/3/2019 16:01,41.85082563,-87.71985309,"(41.850825633, -87.71985309)"
11580062,JC128964,1/22/2019 15:00,011XX W 15TH ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1232,12,11,28,6,1169001,1892898,2019,2/6/2019 16:03,41.86163064,-87.65510289,"(41.861630644, -87.65510289)"
11552644,JC100150,1/1/2019 2:00,055XX S HALSTED ST,031A,ROBBERY,ARMED: HANDGUN,CTA BUS STOP,FALSE,FALSE,712,7,20,68,3,1171913,1868122,2019,1/10/2019 15:16,41.79357939,-87.64514207,"(41.793579386, -87.645142068)"
11552667,JC100123,1/1/2019 0:00,004XX N STATE ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1831,18,42,8,6,1176302,1903096,2019,1/10/2019 15:16,41.88945317,-87.62799483,"(41.889453169, -87.627994833)"
11552670,JC100168,1/1/2019 1:00,006XX N ST CLAIR ST,890,THEFT,FROM BUILDING,HOTEL/MOTEL,FALSE,TRUE,1834,18,42,8,6,1177724,1904638,2019,2/2/2019 16:01,41.8936523,-87.62272582,"(41.893652298, -87.622725822)"
11552674,JC100085,1/1/2019 0:00,092XX S NORMAL AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2223,22,21,73,7,1174586,1843723,2019,1/10/2019 15:16,41.72656648,-87.63606562,"(41.726566477, -87.636065622)"
11552685,JC100163,1/1/2019 2:00,033XX W 62ND PL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,823,8,23,66,7,1155247,1862990,2019,1/10/2019 15:16,41.77984628,-87.70639257,"(41.779846282, -87.706392569)"
11552705,JC100138,1/1/2019 2:00,057XX S KOLMAR AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,813,8,13,62,5,1147010,1866228,2019,1/10/2019 15:16,41.78889271,-87.73650856,"(41.788892708, -87.73650856)"
11552742,JC100102,1/1/2019 1:20,034XX S DR MARTIN LUTHER KING JR DR,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,211,2,4,35,6,1179474,1882305,2019,1/10/2019 15:16,41.83232928,-87.61698315,"(41.832329279, -87.616983146)"
11552747,JC100281,1/1/2019 3:00,074XX S SOUTH CHICAGO AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,324,3,5,69,6,1185080,1855952,2019,1/10/2019 15:16,41.75988444,-87.5972422,"(41.759884442, -87.5972422)"
11552750,JC100289,1/1/2019 2:00,002XX W ONTARIO ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1831,18,42,8,6,1174469,1904439,2019,1/10/2019 15:16,41.89317959,-87.63468615,"(41.893179585, -87.634686145)"
