Report Number,Occurred Date,Occurred Time,Reported Date,Reported Time,Crime Subcategory,Primary Offense Description,Precinct,Sector,Beat,Neighborhood
2.018E+12,2/3/18,713,2/3/18,713,THEFT-BUILDING,THEFT-BUILDING,NORTH,U,U3,SANDPOINT
2.018E+12,2/3/18,744,2/3/18,850,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M2,SLU/CASCADE
2.018E+12,2/3/18,746,2/3/18,746,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K1,DOWNTOWN COMMERCIAL
2.018E+12,2/3/18,900,2/3/18,900,THEFT-BUILDING,THEFT-BUILDING,SOUTH,O,O1,SODO
2.018E+12,2/3/18,908,2/3/18,1120,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B1,BALLARD SOUTH
2.018E+12,2/3/18,921,2/3/18,921,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,W,W1,ALKI
2.018E+12,2/3/18,935,2/3/18,1017,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+12,2/3/18,1001,2/3/18,1001,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,SOUTH,R,R2,NORTH BEACON HILL
2.018E+12,2/3/18,1030,2/3/18,2307,THEFT-ALL OTHER,THEFT-OTH,WEST,K,K1,DOWNTOWN COMMERCIAL
2.018E+12,2/3/18,1045,2/3/18,1338,THEFT-BUILDING,THEFT-BUILDING,SOUTH,R,R2,MOUNT BAKER
2.018E+12,2/3/18,1100,2/3/18,1341,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,B,B3,FREMONT
2.018E+12,2/3/18,1102,2/3/18,1102,THEFT-ALL OTHER,THEFT-PRSNATCH,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+12,2/3/18,1113,2/4/18,702,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTHWEST,W,W1,NORTH ADMIRAL
2.018E+12,2/3/18,1125,2/12/18,1342,THEFT-ALL OTHER,THEFT-MAIL,WEST,Q,Q3,QUEEN ANNE
2.018E+12,2/3/18,1135,2/3/18,1142,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U3,SANDPOINT
2.018E+12,2/3/18,1200,2/5/18,1351,THEFT-ALL OTHER,THEFT-OTH,EAST,G,G3,MADRONA/LESCHI
2.018E+12,2/3/18,1200,2/17/18,1230,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,EAST,E,E2,CAPITOL HILL
2.018E+12,2/3/18,1200,2/8/18,1502,THEFT-BUILDING,THEFT-BUILDING,NORTH,N,N2,NORTHGATE
2.018E+12,2/3/18,1200,2/10/18,1301,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,D,D3,SLU/CASCADE
2.018E+12,2/3/18,1215,2/3/18,1258,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+13,2/3/18,1345,2/5/18,1804,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U1,UNIVERSITY
2.018E+13,2/3/18,1350,2/3/18,1803,THEFT-ALL OTHER,THEFT-OTH,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+12,2/3/18,1400,2/3/18,1400,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L3,LAKECITY
2.018E+13,2/3/18,1400,2/4/18,1538,THEFT-ALL OTHER,THEFT-OTH,SOUTH,S,S1,NEW HOLLY
2.018E+12,2/3/18,1412,2/3/18,1412,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,R,R3,COLUMBIA CITY
2.018E+12,2/3/18,1430,2/5/18,1320,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,SOUTH,R,R1,NORTH BEACON HILL
2.018E+12,2/3/18,1430,2/4/18,437,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L1,LAKECITY
2.018E+12,2/3/18,1523,2/3/18,1523,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U1,ROOSEVELT/RAVENNA
2.018E+12,2/3/18,1525,2/3/18,1534,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U2,UNIVERSITY
2.018E+12,2/3/18,1530,2/5/18,1738,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,B,B1,BALLARD SOUTH
2.018E+12,2/3/18,1531,2/3/18,1631,THEFT-BUILDING,THEFT-BUILDING,WEST,M,M2,DOWNTOWN COMMERCIAL
2.018E+12,2/3/18,1536,2/3/18,1604,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+12,2/3/18,1540,2/3/18,1904,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+12,2/3/18,1600,2/4/18,1509,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.018E+12,2/3/18,1612,2/3/18,1612,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-GUN,WEST,K,K1,DOWNTOWN COMMERCIAL
2.018E+12,2/3/18,1629,2/3/18,1629,THEFT-BUILDING,THEFT-BUILDING,SOUTH,S,S2,BRIGHTON/DUNLAP
2.018E+12,2/3/18,1645,2/3/18,1655,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U3,ROOSEVELT/RAVENNA
2.018E+12,2/3/18,1700,2/4/18,41,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,U,U2,UNIVERSITY
2.018E+12,2/3/18,1700,2/6/18,2035,MOTOR VEHICLE THEFT,VEH-THEFT-MTRCYCLE,WEST,D,D2,QUEEN ANNE
2.018E+12,2/3/18,1739,2/3/18,1900,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,J,J2,BALLARD NORTH
2.018E+13,2/3/18,1745,2/3/18,1829,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,J,J3,ROOSEVELT/RAVENNA
2.018E+12,2/3/18,1800,2/24/18,2048,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+12,2/3/18,1800,2/4/18,404,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L3,SANDPOINT
2.018E+12,2/3/18,1800,2/3/18,2150,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,D,D1,BELLTOWN
2.018E+12,2/3/18,1800,2/5/18,1001,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,W,W2,ALASKA JUNCTION
2.018E+12,2/3/18,1830,2/5/18,959,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+12,2/3/18,1830,2/5/18,1014,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J3,ROOSEVELT/RAVENNA
2.018E+12,2/3/18,1900,2/7/18,39,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,B,B3,FREMONT
2.018E+12,2/3/18,1900,2/4/18,805,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,SOUTH,S,S3,RAINIER VIEW
2.018E+12,2/3/18,1900,2/3/18,1903,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.018E+12,2/3/18,1930,2/3/18,1932,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.018E+12,2/3/18,1943,2/3/18,1943,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B2,PHINNEY RIDGE
2.018E+12,2/3/18,1948,2/3/18,2257,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,EAST,C,C2,CENTRAL AREA/SQUIRE PARK
2.018E+12,2/3/18,2000,2/5/18,725,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,U,U1,UNIVERSITY
2.018E+12,2/3/18,2000,2/4/18,722,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,SOUTH,R,R1,MID BEACON HILL
2.018E+12,2/3/18,2000,2/5/18,1819,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,SOUTH,O,O3,GEORGETOWN
2.018E+12,2/3/18,2000,2/5/18,1452,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B1,BALLARD SOUTH
2.018E+12,2/3/18,2000,2/4/18,1328,BURGLARY-COMMERCIAL-SECURE PARKING,BURGLARY-SECURE PARKING-NONRES,WEST,Q,Q3,QUEEN ANNE
2.018E+12,2/3/18,2007,2/3/18,2007,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U1,ROOSEVELT/RAVENNA
2.018E+12,2/3/18,2030,2/3/18,2145,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M2,DOWNTOWN COMMERCIAL
2.018E+12,2/3/18,2100,2/4/18,1121,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J2,BALLARD NORTH
2.018E+12,2/3/18,2130,2/4/18,2224,THEFT-BUILDING,THEFT-BUILDING,WEST,M,M1,BELLTOWN
2.018E+12,2/3/18,2145,2/4/18,119,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,NORTH,U,U2,UNIVERSITY
2.018E+12,2/3/18,2200,2/4/18,1018,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,W,W2,HIGH POINT
2.018E+12,2/3/18,2200,2/4/18,905,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,N,N1,BITTERLAKE
2.018E+13,2/3/18,2230,2/5/18,954,THEFT-BUILDING,THEFT-BUILDING,NORTH,L,L2,NORTHGATE
2.018E+12,2/3/18,2300,2/4/18,1320,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B2,FREMONT
2.018E+12,2/3/18,2331,2/3/18,2331,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,Q,Q3,QUEEN ANNE
2.018E+12,2/4/18,0,2/4/18,804,ROBBERY-RESIDENTIAL,ROBBERY-RESIDENCE-BODYFORCE,NORTH,N,N2,BITTERLAKE
2.018E+12,2/4/18,0,2/5/18,49,THEFT-BUILDING,THEFT-BUILDING,NORTH,N,N3,NORTHGATE
2.018E+12,2/4/18,0,2/10/18,1139,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,EAST,G,G3,JUDKINS PARK/NORTH BEACON HILL
2.018E+12,2/4/18,0,2/4/18,224,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,U,U1,UNIVERSITY
2.018E+12,2/4/18,10,2/4/18,521,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M1,DOWNTOWN COMMERCIAL
2.018E+12,2/4/18,19,2/4/18,618,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,WEST,M,M1,DOWNTOWN COMMERCIAL
2.018E+12,2/4/18,28,2/4/18,28,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,Q,Q3,QUEEN ANNE
2.018E+13,2/4/18,100,2/7/18,1048,THEFT-ALL OTHER,THEFT-OTH,WEST,D,D1,BELLTOWN
2.018E+12,2/4/18,140,2/5/18,851,THEFT-ALL OTHER,THEFT-OTH,NORTH,L,L3,LAKECITY
2.018E+12,2/4/18,200,2/4/18,354,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,N,N1,BITTERLAKE
2.018E+12,2/4/18,200,2/4/18,408,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,F,F2,HIGHLAND PARK
2.018E+12,2/4/18,200,2/7/18,1150,THEFT-ALL OTHER,THEFT-OTH,EAST,E,E2,CAPITOL HILL
2.018E+12,2/4/18,200,2/4/18,342,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q3,SLU/CASCADE
2.018E+12,2/4/18,300,2/4/18,1348,THEFT-ALL OTHER,THEFT-OTH,EAST,E,E2,CAPITOL HILL
2.018E+12,2/4/18,330,2/4/18,330,ROBBERY-STREET,ROBBERY-STREET-GUN,WEST,K,K2,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+12,2/4/18,400,2/4/18,1411,THEFT-BUILDING,THEFT-BUILDING,WEST,K,K2,DOWNTOWN COMMERCIAL
2.018E+12,2/4/18,400,2/4/18,1529,THEFT-BUILDING,THEFT-BUILDING,NORTH,U,U3,ROOSEVELT/RAVENNA
2.018E+12,2/4/18,400,2/4/18,509,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,Q,Q3,QUEEN ANNE
2.018E+12,2/4/18,444,2/4/18,549,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,F,F3,HIGHLAND PARK
2.018E+12,2/4/18,500,2/4/18,1324,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,N,N1,BITTERLAKE
2.018E+12,2/4/18,757,2/4/18,757,THEFT-BICYCLE,THEFT-BICYCLE,WEST,Q,Q2,QUEEN ANNE
2.018E+12,2/4/18,815,2/4/18,815,THEFT-BUILDING,THEFT-BUILDING,NORTH,J,J3,GREENWOOD
2.018E+12,2/4/18,852,2/4/18,852,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,EAST,C,C3,CENTRAL AREA/SQUIRE PARK
2.018E+12,2/4/18,950,2/4/18,952,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+12,2/4/18,954,2/8/18,954,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,EAST,C,C3,CENTRAL AREA/SQUIRE PARK
2.018E+12,2/4/18,1005,2/4/18,1014,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+12,2/4/18,1020,2/4/18,1027,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE
2.018E+12,2/4/18,1100,2/6/18,1314,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,D,D1,SLU/CASCADE
2.018E+12,2/4/18,1100,2/5/18,1116,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,R,R2,CLAREMONT/RAINIER VISTA
2.018E+13,2/4/18,1115,2/5/18,907,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,D,D2,SLU/CASCADE
2.018E+12,2/4/18,1120,2/4/18,1336,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,D,D3,SLU/CASCADE
2.018E+12,2/4/18,1126,2/4/18,1126,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J1,BALLARD NORTH
2.018E+12,2/4/18,1200,2/4/18,1800,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+13,2/4/18,1200,2/7/18,1609,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,W,W1,NORTH ADMIRAL
2.018E+12,2/4/18,1220,2/12/18,1457,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M2,DOWNTOWN COMMERCIAL
2.018E+12,2/4/18,1300,2/5/18,1451,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTHWEST,F,F3,SOUTH PARK
2.018E+12,2/4/18,1402,2/4/18,1402,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,SOUTH,S,S3,RAINIER BEACH
2.018E+12,2/4/18,1413,2/4/18,1413,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,SOUTHWEST,F,F2,SOUTH DELRIDGE
2.018E+12,2/4/18,1431,2/4/18,1751,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E1,CAPITOL HILL
2.018E+12,2/4/18,1437,2/4/18,1437,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+12,2/4/18,1500,2/10/18,700,THEFT-BUILDING,THEFT-BUILDING,NORTH,N,N3,GREENWOOD
2.018E+12,2/4/18,1540,2/13/18,128,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,D,D1,BELLTOWN
2.018E+12,2/4/18,1553,2/4/18,1553,THEFT-ALL OTHER,THEFT-OTH,EAST,G,G3,MADRONA/LESCHI
2.018E+12,2/4/18,1557,2/4/18,1557,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.018E+12,2/4/18,1600,2/8/18,1713,THEFT-BUILDING,THEFT-BUILDING,NORTH,L,L2,NORTHGATE
2.018E+12,2/4/18,1606,2/4/18,1606,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M2,SLU/CASCADE
2.018E+12,2/4/18,1630,2/5/18,1024,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+12,2/4/18,1630,2/4/18,1840,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U3,ROOSEVELT/RAVENNA
2.018E+12,2/4/18,1630,2/4/18,1640,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E3,FIRST HILL
2.018E+12,2/4/18,1630,2/5/18,1017,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,EAST,E,E3,FIRST HILL
2.018E+12,2/4/18,1700,2/6/18,1651,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,SOUTH,R,R1,NORTH BEACON HILL
2.018E+12,2/4/18,1729,2/5/18,949,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+12,2/4/18,1740,2/4/18,1800,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.018E+12,2/4/18,1751,2/4/18,1751,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,F,F2,HIGHLAND PARK
2.018E+12,2/4/18,1800,2/9/18,2316,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,N,N1,BITTERLAKE
2.018E+12,2/4/18,1800,2/5/18,1645,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,U,U1,ROOSEVELT/RAVENNA
2.018E+12,2/4/18,1801,2/4/18,1819,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE
2.018E+12,2/4/18,1812,2/4/18,1906,ROBBERY-STREET,ROBBERY-STREET-WEAPON,WEST,K,K3,DOWNTOWN COMMERCIAL
2.018E+12,2/4/18,1815,2/4/18,2300,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,B,B1,BALLARD SOUTH
2.018E+12,2/4/18,1855,2/5/18,1302,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E1,CAPITOL HILL
2.018E+12,2/4/18,1900,2/5/18,933,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,U,U1,UNIVERSITY
2.018E+12,2/4/18,1900,2/5/18,700,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,U,U2,UNIVERSITY
2.018E+12,2/4/18,1955,2/11/18,1338,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+12,2/4/18,2000,2/6/18,920,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,D,D3,SLU/CASCADE
2.018E+12,2/4/18,2000,2/5/18,405,THEFT-BUILDING,THEFT-BUILDING,WEST,K,K2,DOWNTOWN COMMERCIAL
2.018E+12,2/4/18,2009,2/4/18,2009,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,M,M1,DOWNTOWN COMMERCIAL
2.018E+13,2/4/18,2010,2/11/18,1419,THEFT-BUILDING,THEFT-BUILDING,EAST,G,G2,CENTRAL AREA/SQUIRE PARK
2.018E+12,2/4/18,2030,2/5/18,1232,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,Q,Q2,QUEEN ANNE
2.018E+12,2/4/18,2100,2/5/18,1002,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,Q,Q1,MAGNOLIA
2.018E+12,2/4/18,2125,2/4/18,2136,THEFT-BUILDING,THEFT-BUILDING,WEST,D,D3,SLU/CASCADE
2.018E+12,2/4/18,2200,2/5/18,1125,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,G,G1,FIRST HILL
2.018E+12,2/4/18,2200,2/5/18,942,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,Q,Q2,QUEEN ANNE
2.018E+12,2/4/18,2200,2/6/18,1129,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,D,D3,SLU/CASCADE
2.018E+12,2/4/18,2300,2/5/18,1055,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E1,CAPITOL HILL
2.018E+12,2/5/18,0,2/6/18,1554,THEFT-ALL OTHER,THEFT-OTH,UNKNOWN,,,UNKNOWN
2.018E+12,2/5/18,0,2/5/18,824,THEFT-BUILDING,THEFT-BUILDING,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.018E+12,2/5/18,0,2/12/18,1103,THEFT-ALL OTHER,THEFT-OTH,SOUTH,R,R3,HILLMAN CITY
2.018E+12,2/5/18,0,2/14/18,1925,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,D,D2,QUEEN ANNE
2.018E+13,2/5/18,100,2/5/18,1523,THEFT-BUILDING,THEFT-BUILDING,NORTH,B,B2,FREMONT
2.018E+12,2/5/18,204,2/5/18,308,ARSON,ARSON-OTHER,NORTH,U,U2,UNIVERSITY
2.018E+12,2/5/18,232,2/5/18,253,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,NORTH,L,L3,LAKECITY
2.018E+12,2/5/18,256,2/5/18,528,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,S,S3,RAINIER BEACH
2.018E+12,2/5/18,300,2/6/18,1326,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,D,D2,QUEEN ANNE
2.018E+12,2/5/18,300,2/5/18,300,ROBBERY-STREET,ROBBERY-STREET-GUN,WEST,Q,Q3,QUEEN ANNE
2.018E+12,2/5/18,508,2/5/18,1825,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTHWEST,F,F2,SOUTH DELRIDGE
2.018E+12,2/5/18,538,2/5/18,558,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,F,F3,HIGHLAND PARK
2.018E+12,2/5/18,600,2/5/18,721,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.018E+12,2/5/18,708,2/5/18,841,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,EAST,G,G1,FIRST HILL
2.018E+12,2/5/18,730,2/5/18,2100,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,WEST,Q,Q2,QUEEN ANNE
2.018E+12,2/5/18,730,2/5/18,1749,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,WEST,Q,Q2,QUEEN ANNE
2.018E+12,2/5/18,755,2/5/18,914,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,Q,Q2,QUEEN ANNE
2.018E+12,2/5/18,832,2/5/18,832,THEFT-ALL OTHER,THEFT-OTH,NORTH,L,L2,ROOSEVELT/RAVENNA
2.018E+12,2/5/18,845,2/5/18,1434,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,F,F1,NORTH DELRIDGE
2.018E+12,2/5/18,846,2/5/18,846,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J3,ROOSEVELT/RAVENNA
2.018E+12,2/5/18,905,2/5/18,921,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+12,2/5/18,937,2/5/18,938,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,G,G3,MADRONA/LESCHI
2.018E+13,2/5/18,1030,2/7/18,1038,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J3,GREENWOOD
2.018E+12,2/5/18,1040,2/5/18,1529,THEFT-BICYCLE,THEFT-BICYCLE,EAST,E,E2,CAPITOL HILL
2.018E+12,2/5/18,1050,2/5/18,1124,THEFT-ALL OTHER,THEFT-MAIL,WEST,K,K1,DOWNTOWN COMMERCIAL
2.018E+12,2/5/18,1115,2/21/18,1756,THEFT-ALL OTHER,THEFT-OTH,WEST,D,D3,SLU/CASCADE
2.018E+12,2/5/18,1200,2/13/18,1951,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E3,CAPITOL HILL
2.018E+12,2/5/18,1211,2/5/18,1301,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M1,DOWNTOWN COMMERCIAL
2.018E+13,2/5/18,1215,2/7/18,1724,THEFT-ALL OTHER,THEFT-OTH,WEST,D,D1,BELLTOWN
2.018E+13,2/5/18,1219,2/6/18,1045,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,F,F3,HIGHLAND PARK
2.018E+12,2/5/18,1227,2/5/18,1227,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.018E+12,2/5/18,1230,2/6/18,815,THEFT-BUILDING,THEFT-BUILDING,SOUTHWEST,W,W2,ALASKA JUNCTION
2.018E+12,2/5/18,1249,2/5/18,1249,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,U,U3,SANDPOINT
2.018E+12,2/5/18,1251,2/5/18,1251,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,R,R2,MOUNT BAKER
2.018E+12,2/5/18,1300,2/7/18,1855,THEFT-ALL OTHER,THEFT-MAIL,NORTH,U,U3,SANDPOINT
2.018E+12,2/5/18,1325,2/5/18,1410,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+12,2/5/18,1407,2/5/18,1407,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,NORTH,J,J3,ROOSEVELT/RAVENNA
2.018E+12,2/5/18,1426,2/5/18,1426,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,J,J3,PHINNEY RIDGE
2.018E+12,2/5/18,1430,2/5/18,2012,ROBBERY-STREET,ROBBERY-STREET-GUN,SOUTH,S,S2,BRIGHTON/DUNLAP
2.018E+12,2/5/18,1500,3/6/18,1632,THEFT-BUILDING,THEFT-BUILDING,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.018E+12,2/5/18,1506,2/5/18,1506,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,S,S3,RAINIER BEACH
